page,subdomain,section,subsection,content_type,total_clicks,total_impressions,avg_position,first_seen,last_seen,ctr,short_name,Date_Published,Cluster,Word Count,Inlinks,Unique Inlinks
https://www.client_domain.com/resources/articles/community-guidelines/,www,resources,resources/articles,Existing Content,17,315,15.136901280560524,2023-04-09,2023-08-02,5.396825396825397,community-guidelines,,,,,
https://www.client_domain.com/resources/articles/constipation-management/,www,resources,resources/articles,Existing Content,38,3166,38.078783592075474,2023-03-07,2024-01-13,1.2002526847757422,constipation-management,,,,,
https://www.client_domain.com/resources/articles/coordination-exercises/,www,resources,resources/articles,New Content,3184,145947,11.23696339302355,2023-06-09,2024-01-13,2.181613873529432,coordination-exercises,2023-06-08,Exercise Therapy & Movement,2673.0,23.0,12.0
https://www.client_domain.com/resources/articles/corporate-wellness/,www,resources,resources/articles,Existing Content,60,26204,59.68429369482894,2023-10-14,2024-01-13,0.22897267592733936,corporate-wellness,,,,,
https://www.client_domain.com/resources/articles/costly-effects-of-musculoskeletal-conditions/,www,resources,resources/articles,Existing Content,7,331,37.139444444444436,2023-01-11,2024-01-12,2.1148036253776437,costly-effects-of-musculoskeletal-conditions,,,,,
https://www.client_domain.com/resources/articles/covid-19-digital-health-solutions/,www,resources,resources/articles,Existing Content,10,419,38.16191359660746,2023-01-16,2024-01-13,2.386634844868735,covid-19-digital-health-solutions,,,,,
https://www.client_domain.com/resources/articles/create-calm/,www,resources,resources/articles,Existing Content,30,1180,35.83640702513803,2023-03-08,2024-01-13,2.5423728813559325,create-calm,,,,,
https://www.client_domain.com/resources/articles/creating-hh-action-plan/,www,resources,resources/articles,Existing Content,73,871,12.050390817095234,2023-03-08,2023-08-06,8.381171067738231,creating-hh-action-plan,,,,,
https://www.client_domain.com/resources/articles/crick-in-neck/,www,resources,resources/articles,New Content,41176,1098644,9.058420993250051,2023-01-18,2024-01-13,3.7478928570128267,crick-in-neck,2022-12-16,Neck,2713.0,21.0,13.0
https://www.client_domain.com/resources/articles/cubics-digital-msk-program-helps-busy-hardworking-employees/,www,resources,resources/articles,Existing Content,5,282,26.01655891526132,2023-09-27,2024-01-13,1.773049645390071,cubics-digital-msk-program-helps-busy-hardworking-employees,,,,,
https://www.client_domain.com/resources/articles/cubital-tunnel-syndrome/,www,resources,resources/articles,New Content,70,10407,42.02302233154149,2023-09-06,2024-01-13,0.6726241952531951,cubital-tunnel-syndrome,2023-09-05,Elbow,2549.0,14.0,5.0
https://www.client_domain.com/resources/articles/de-quervains-tenosynovitis/,www,resources,resources/articles,New Content,0,125,61.115512283386664,2023-12-18,2024-01-13,0.0,de-quervains-tenosynovitis,2023-12-18,Hand & Wrist,2467.0,1.0,1.0
https://www.client_domain.com/resources/articles/deadbug/,www,resources,resources/articles,New Content,378,62730,11.413073826771846,2023-10-12,2024-01-13,0.6025824964131995,deadbug,2023-10-12,Exercise Therapy & Movement,2030.0,1.0,1.0
https://www.client_domain.com/resources/articles/debunking-the-myth-of-perfect-back-posture-4-ways-to-reduce-lower-back-pain/,www,resources,resources/articles,Existing Content,29,1112,42.322662790389934,2023-01-12,2024-01-13,2.6079136690647484,debunking-the-myth-of-perfect-back-posture-4-ways-to-reduce-lower-back-pain,,,,,
https://www.client_domain.com/resources/articles/demand-for-virtual-musculoskeletal-care-is-on-the-rise-2020-2023/,www,resources,resources/articles,Existing Content,26,352,21.92918851026649,2023-01-13,2024-01-13,7.386363636363637,demand-for-virtual-musculoskeletal-care-is-on-the-rise-2020-2023,,,,,
https://www.client_domain.com/resources/articles/depression-and-physical-activity/,www,resources,resources/articles,Existing Content,1,328,19.554487989886216,2023-03-05,2024-01-07,0.3048780487804878,depression-and-physical-activity,,,,,
https://www.client_domain.com/resources/articles/device-compatibility-issues-with-app/,www,resources,resources/articles,Existing Content,72,4363,18.65619512549054,2023-03-04,2023-09-01,1.6502406600962642,device-compatibility-issues-with-app,,,,,
https://www.client_domain.com/resources/articles/diaphragmatic-breathing-pelvic-health/,www,resources,resources/articles,Existing Content,2976,76724,21.329455724894206,2023-03-02,2024-01-13,3.878838433866848,diaphragmatic-breathing-pelvic-health,,,,,
https://www.client_domain.com/resources/articles/diastasis-recti-abdominal-separation/,www,resources,resources/articles,New Content,46,22103,63.66097528393999,2023-03-02,2024-01-13,0.20811654526534862,diastasis-recti-abdominal-separation,2024-01-04,Women's Pelvic Health,2083.0,1.0,1.0
https://www.client_domain.com/resources/articles/digital-health-benefits-musculoskeletal-conditions/,www,resources,resources/articles,Existing Content,55,4506,36.81388135559067,2023-01-13,2024-01-13,1.2205947625388371,digital-health-benefits-musculoskeletal-conditions,,,,,
https://www.client_domain.com/resources/articles/discovery-week/,www,resources,resources/articles,Existing Content,0,104,34.22460317460317,2023-04-08,2023-09-14,0.0,discovery-week,,,,,
https://www.client_domain.com/resources/articles/doctors-across-america-digital-health/,www,resources,resources/articles,Existing Content,57,1021,26.32981652046807,2023-01-16,2024-01-13,5.582761998041136,doctors-across-america-digital-health,,,,,
https://www.client_domain.com/resources/articles/does-sciatica-cause-hip-pain/,www,resources,resources/articles,New Content,15495,511244,17.43827856180257,2023-04-06,2024-01-13,3.030842415754513,does-sciatica-cause-hip-pain,2023-04-06,Hip,2684.0,27.0,13.0
https://www.client_domain.com/resources/articles/donkey-kicks/,www,resources,resources/articles,New Content,1426,222314,10.408589190272233,2023-05-25,2024-01-13,0.6414350873089414,donkey-kicks,2023-05-24,Exercise Therapy & Movement,1907.0,11.0,5.0
https://www.client_domain.com/resources/articles/dont-be-tricked-by-treats-this-halloween-and-keep-the-weight-off-your-joints/,www,resources,resources/articles,Existing Content,9,509,18.83040552921505,2023-01-15,2024-01-13,1.768172888015717,dont-be-tricked-by-treats-this-halloween-and-keep-the-weight-off-your-joints,,,,,
https://www.client_domain.com/resources/articles/douglas-county-colorado-client-blog/,www,resources,resources/articles,Existing Content,7,225,28.35193274738728,2023-09-20,2024-01-13,3.111111111111111,douglas-county-colorado-client-blog,,,,,
https://www.client_domain.com/resources/articles/downward-dog/,www,resources,resources/articles,New Content,155,27198,22.30972063059436,2023-06-13,2024-01-13,0.5698948452092065,downward-dog,2023-06-13,Exercise Therapy & Movement,1737.0,20.0,8.0
https://www.client_domain.com/resources/articles/dr-patrice-harris-talks-real-health-equity/,www,resources,resources/articles,Existing Content,8,418,32.92166269841268,2023-10-06,2024-01-13,1.9138755980861244,dr-patrice-harris-talks-real-health-equity,,,,,
https://www.client_domain.com/resources/articles/dynamic-stretches/,www,resources,resources/articles,Existing Content,170,15246,50.40386403594435,2023-03-06,2024-01-13,1.1150465695920242,dynamic-stretches,,,,,
https://www.client_domain.com/resources/articles/eight-tips-for-managing-holiday-stress-and-emotions/,www,resources,resources/articles,Existing Content,8,845,53.23203211064935,2023-01-16,2024-01-12,0.9467455621301776,eight-tips-for-managing-holiday-stress-and-emotions,,,,,
https://www.client_domain.com/resources/articles/elbow-bursitis/,www,resources,resources/articles,New Content,92,8697,34.94032452093407,2023-09-13,2024-01-13,1.0578360354145107,elbow-bursitis,2023-09-12,Elbow,2249.0,20.0,8.0
https://www.client_domain.com/resources/articles/employee-health-benefits/,www,resources,resources/articles,Existing Content,105,2990,29.62490612063153,2023-08-11,2024-01-13,3.511705685618729,employee-health-benefits,,,,,
https://www.client_domain.com/resources/articles/employee-health/,www,resources,resources/articles,Existing Content,1,687,49.25500069320714,2023-11-09,2024-01-13,0.1455604075691412,employee-health,,,,,
https://www.client_domain.com/resources/articles/energy-fixes/,www,resources,resources/articles,Existing Content,3,303,30.516359292634796,2023-04-10,2024-01-11,0.9900990099009901,energy-fixes,,,,,
https://www.client_domain.com/resources/articles/engineering-apprenticeship-at-brand-term/,www,resources,resources/articles,Existing Content,20,221,39.69300455641918,2023-04-03,2023-09-06,9.049773755656108,engineering-apprenticeship-at-brand-term,,,,,
https://www.client_domain.com/resources/articles/ergonomic-myths-employers-should-know/,www,resources,resources/articles,Existing Content,135,1224,37.74285771914142,2023-01-13,2024-01-13,11.029411764705882,ergonomic-myths-employers-should-know,,,,,
https://www.client_domain.com/resources/articles/excessive-absenteeism-and-chronic-pain/,www,resources,resources/articles,Existing Content,23,1105,28.844363445442173,2023-11-07,2024-01-13,2.0814479638009047,excessive-absenteeism-and-chronic-pain,,,,,
https://www.client_domain.com/resources/articles/exercise-for-arthritis/,www,resources,resources/articles,New Content,33,5195,51.35307460312036,2023-06-17,2024-01-13,0.6352261790182868,exercise-for-arthritis,2023-06-15,Exercise Therapy & Movement,2519.0,23.0,11.0
https://www.client_domain.com/resources/articles/exercise-for-cramps/,www,resources,resources/articles,New Content,432,64971,34.49294369456621,2023-10-17,2024-01-13,0.6649120376783488,exercise-for-cramps,2023-10-16,Women's Pelvic Health,2470.0,10.0,4.0
https://www.client_domain.com/resources/articles/exercise-for-pinched-nerve-in-neck/,www,resources,resources/articles,New Content,2721,210390,15.570730683570766,2023-04-28,2024-01-13,1.293312419791815,exercise-for-pinched-nerve-in-neck,2023-04-27,Neck,2428.0,18.0,9.0
https://www.client_domain.com/resources/articles/exercise-habit-motivation/,www,resources,resources/articles,Existing Content,16,896,33.85988622683972,2023-11-15,2024-01-13,1.7857142857142856,exercise-habit-motivation,,,,,
https://www.client_domain.com/resources/articles/exercise-when-sick/,www,resources,resources/articles,Existing Content,20,6868,50.5604246609427,2023-03-15,2024-01-13,0.29120559114735,exercise-when-sick,,,,,
https://www.client_domain.com/resources/articles/exercises-for-hip-pain/,www,resources,resources/articles,New Content,2035,165294,24.198074510740863,2023-04-20,2024-01-13,1.2311396662915775,exercises-for-hip-pain,2023-04-19,Hip,2599.0,24.0,12.0
https://www.client_domain.com/resources/articles/exercises-for-knee-pain/,www,resources,resources/articles,New Content,396,124497,39.64602247384494,2023-04-21,2024-01-13,0.3180799537338249,exercises-for-knee-pain,2023-04-20,Knee,3078.0,30.0,17.0
https://www.client_domain.com/resources/articles/exercises-for-pelvic-organ-prolapse/,www,resources,resources/articles,Existing Content,1149,41677,26.08229881986183,2023-03-26,2024-01-13,2.7569162847613793,exercises-for-pelvic-organ-prolapse,,,,,
https://www.client_domain.com/resources/articles/exercises-for-pinched-nerve-in-lower-back/,www,resources,resources/articles,New Content,12921,495454,12.054100299218181,2023-05-04,2024-01-13,2.607911127975554,exercises-for-pinched-nerve-in-lower-back,2023-05-03,Back,2150.0,25.0,11.0
https://www.client_domain.com/resources/articles/exercises-for-sprained-ankle/,www,resources,resources/articles,New Content,210,43732,37.459091534363935,2023-06-06,2024-01-13,0.48019756699899385,exercises-for-sprained-ankle,2023-06-05,Foot & Ankle,2725.0,27.0,13.0
https://www.client_domain.com/resources/articles/exercises-to-do-at-your-desk/,www,resources,resources/articles,New Content,473,59511,18.848073091691667,2023-05-06,2024-01-13,0.794811043336526,exercises-to-do-at-your-desk,2023-05-05,Exercise Therapy & Movement,2779.0,38.0,25.0
https://www.client_domain.com/resources/articles/exercises-to-open-hips/,www,resources,resources/articles,New Content,7231,340109,16.672027401514896,2023-03-15,2024-01-13,2.126083108650462,exercises-to-open-hips,2023-03-14,Hip,2467.0,19.0,9.0
https://www.client_domain.com/resources/articles/exercising-during-pregnancy/,www,resources,resources/articles,Existing Content,67,4662,65.68067445630547,2023-03-16,2024-01-13,1.4371514371514371,exercising-during-pregnancy,,,,,
https://www.client_domain.com/resources/articles/experts-reinforce-a-mind-body-approach-to-musculoskeletal-pain/,www,resources,resources/articles,Existing Content,9,418,47.39181134259258,2023-02-15,2024-01-13,2.15311004784689,experts-reinforce-a-mind-body-approach-to-musculoskeletal-pain,,,,,
https://www.client_domain.com/resources/articles/external-hip-rotation/,www,resources,resources/articles,New Content,1623,153104,13.590550044480336,2023-06-13,2024-01-13,1.060063747518027,external-hip-rotation,2023-06-13,Exercise Therapy & Movement,1794.0,19.0,7.0
https://www.client_domain.com/resources/articles/fall-playlist-challenge-2023/,www,resources,resources/articles,Existing Content,109,358,20.485799661833152,2023-08-02,2023-10-23,30.446927374301673,fall-playlist-challenge-2023,,,,,
https://www.client_domain.com/resources/articles/fall-prevention-for-older-adults/,www,resources,resources/articles,New Content,92,4480,29.637330416023413,2023-03-18,2024-01-13,2.0535714285714284,fall-prevention-for-older-adults,2023-03-16,Balance & Fall Prevention,2970.0,46.0,31.0
https://www.client_domain.com/resources/articles/faqs-pelvic/,www,resources,resources/articles,Existing Content,7,424,16.820103476540037,2023-04-14,2023-09-05,1.650943396226415,faqs-pelvic,,,,,
https://www.client_domain.com/resources/articles/fecal-incontinence/,www,resources,resources/articles,New Content,17,4179,51.157299070856304,2023-04-14,2024-01-13,0.40679588418281887,fecal-incontinence,2023-11-28,Women's Pelvic Health,2765.0,10.0,5.0
https://www.client_domain.com/resources/articles/feel-good-food/,www,resources,resources/articles,Existing Content,15,472,25.022081881533094,2023-04-12,2024-01-13,3.1779661016949152,feel-good-food,,,,,
https://www.client_domain.com/resources/articles/feeling-better-vs-getting-better/,www,resources,resources/articles,Existing Content,74,4233,21.66439105680908,2023-05-15,2024-01-13,1.748169147176943,feeling-better-vs-getting-better,,,,,
https://www.client_domain.com/resources/articles/fibromyalgia-physical-exercise/,www,resources,resources/articles,New Content,110,14025,25.371227060909423,2023-07-28,2024-01-13,0.7843137254901961,fibromyalgia-physical-exercise,2023-07-27,Exercise Therapy & Movement,3008.0,17.0,7.0
https://www.client_domain.com/resources/articles/figure-four/,www,resources,resources/articles,New Content,32,4095,10.952202472912065,2023-12-20,2024-01-13,0.7814407814407814,figure-four,2023-12-19,Exercise Therapy & Movement,1655.0,22.0,8.0
https://www.client_domain.com/resources/articles/filling-your-cup-the-importance-of-self-care/,www,resources,resources/articles,Existing Content,925,35680,15.724610552917902,2023-04-15,2024-01-13,2.592488789237668,filling-your-cup-the-importance-of-self-care,,,,,
https://www.client_domain.com/resources/articles/find-the-right-resistance/,www,resources,resources/articles,Existing Content,77,1168,34.2238375003115,2023-03-01,2024-01-13,6.592465753424658,find-the-right-resistance,,,,,
https://www.client_domain.com/resources/articles/finding-the-right-shoes/,www,resources,resources/articles,Existing Content,23,515,22.233458776072403,2023-03-19,2024-01-13,4.466019417475728,finding-the-right-shoes,,,,,
https://www.client_domain.com/resources/articles/finger-joint-pain/,www,resources,resources/articles,New Content,291,27000,27.45170385845577,2023-10-13,2024-01-13,1.077777777777778,finger-joint-pain,2023-10-13,Hand & Wrist,2577.0,18.0,6.0
https://www.client_domain.com/resources/articles/fire-hydrants/,www,resources,resources/articles,Existing Content,2620,278261,6.92100313303666,2023-05-02,2024-01-13,0.9415620586427851,fire-hydrants,,,,,
https://www.client_domain.com/resources/articles/first-streak/,www,resources,resources/articles,Existing Content,1,41,9.71171171171171,2023-03-06,2023-09-13,2.4390243902439024,first-streak,,,,,
https://www.client_domain.com/resources/articles/firstweek/,www,resources,resources/articles,Existing Content,15,379,18.891606908468674,2023-03-04,2023-08-01,3.95778364116095,firstweek,,,,,
https://www.client_domain.com/resources/articles/five-things-about-stretching/,www,resources,resources/articles,Existing Content,5,154,21.03749755915936,2023-12-21,2024-01-13,3.2467532467532463,five-things-about-stretching,,,,,
https://www.client_domain.com/resources/articles/food-for-joints/,www,resources,resources/articles,New Content,7,1559,42.5766123310695,2023-12-13,2024-01-13,0.4490057729313663,food-for-joints,2023-12-12,Healthy Lifestyle,3044.0,14.0,8.0
https://www.client_domain.com/resources/articles/food-tracking/,www,resources,resources/articles,Existing Content,109,2461,45.14067411252383,2023-02-28,2024-01-13,4.4290938642828115,food-tracking,,,,,
https://www.client_domain.com/resources/articles/foot-pain/,www,resources,resources/articles,New Content,50,9910,52.38994373745342,2023-09-22,2024-01-13,0.5045408678102926,foot-pain,2023-09-22,Foot & Ankle,3695.0,25.0,14.0
https://www.client_domain.com/resources/articles/forward-shoulder-raise/,www,resources,resources/articles,New Content,23,2702,17.60824098364799,2023-10-05,2024-01-13,0.8512213175425611,forward-shoulder-raise,2023-10-05,Exercise Therapy & Movement,1779.0,13.0,5.0
https://www.client_domain.com/resources/articles/from-judo-to-coo/,www,resources,resources/articles,Existing Content,84,1296,20.639538395498565,2023-01-17,2024-01-13,6.481481481481481,from-judo-to-coo,,,,,
https://www.client_domain.com/resources/articles/frozen-shoulder/,www,resources,resources/articles,New Content,7,930,40.3833238099004,2023-11-16,2024-01-13,0.7526881720430108,frozen-shoulder,2023-11-15,Arm & Shoulder,2423.0,19.0,7.0
https://www.client_domain.com/resources/articles/functional-fitness/,www,resources,resources/articles,New Content,104,18178,50.29893449342362,2023-04-25,2024-01-13,0.5721201452304984,functional-fitness,2023-04-24,Exercise Therapy & Movement,2697.0,32.0,21.0
https://www.client_domain.com/resources/articles/getting-started-guide/,www,resources,resources/articles,Existing Content,322,5363,5.924023090476794,2023-03-05,2023-08-24,6.004102181614767,getting-started-guide,,,,,
https://www.client_domain.com/resources/articles/getting-started/,www,resources,resources/articles,Existing Content,270,6700,7.383792632231538,2023-03-06,2023-08-08,4.029850746268656,getting-started,,,,,
https://www.client_domain.com/resources/articles/glute-stretch/,www,resources,resources/articles,New Content,194,30192,22.622125901127575,2023-09-07,2024-01-13,0.6425543190249072,glute-stretch,2023-09-07,Exercise Therapy & Movement,1916.0,20.0,12.0
https://www.client_domain.com/resources/articles/goal-setting/,www,resources,resources/articles,Existing Content,12,339,35.07565686410025,2023-04-16,2024-01-13,3.5398230088495577,goal-setting,,,,,
https://www.client_domain.com/resources/articles/golf-resource/,www,resources,resources/articles,Existing Content,13,459,38.449252280430066,2023-03-10,2024-01-13,2.832244008714597,golf-resource,,,,,
https://www.client_domain.com/resources/articles/good-bladder-habits/,www,resources,resources/articles,Existing Content,27,1018,37.121766201307246,2023-03-06,2024-01-13,2.6522593320235757,good-bladder-habits,,,,,
https://www.client_domain.com/resources/articles/good-posture/,www,resources,resources/articles,Existing Content,38,3997,37.359144025784865,2023-11-16,2024-01-13,0.950713034776082,good-posture,,,,,
https://www.client_domain.com/resources/articles/greet-this-holiday-season-with-less-musculoskeletal-pain/,www,resources,resources/articles,Existing Content,2,175,13.904047619047615,2023-01-26,2023-09-16,1.1428571428571428,greet-this-holiday-season-with-less-musculoskeletal-pain,,,,,
https://www.client_domain.com/resources/articles/groups-faqs/,www,resources,resources/articles,Existing Content,17,333,16.58143322921803,2023-03-09,2023-08-31,5.105105105105105,groups-faqs,,,,,
https://www.client_domain.com/resources/articles/groups/,www,resources,resources/articles,Existing Content,9,200,10.633494543650786,2023-03-15,2023-08-30,4.5,groups,,,,,
https://www.client_domain.com/resources/articles/hamstring-curl/,www,resources,resources/articles,New Content,470,57880,17.486452902622585,2023-07-25,2024-01-13,0.8120248790601244,hamstring-curl,2023-07-24,Exercise Therapy & Movement,1614.0,5.0,3.0
https://www.client_domain.com/resources/articles/hamstring-strain/,www,resources,resources/articles,New Content,42,12921,29.979684605624804,2023-11-17,2024-01-13,0.325052240538658,hamstring-strain,2023-11-17,Leg,2546.0,20.0,8.0
https://www.client_domain.com/resources/articles/hamstring-stretch/,www,resources,resources/articles,New Content,237,22406,15.728239942719682,2023-10-05,2024-01-13,1.0577523877532804,hamstring-stretch,2023-10-05,Exercise Therapy & Movement,1720.0,27.0,15.0
https://www.client_domain.com/resources/articles/happy-baby/,www,resources,resources/articles,New Content,43,4884,17.801609170391387,2023-11-21,2024-01-13,0.8804258804258804,happy-baby,2023-11-20,Exercise Therapy & Movement,1696.0,25.0,9.0
https://www.client_domain.com/resources/articles/happy-hearts-challenge-2023/,www,resources,resources/articles,Existing Content,47,887,17.93746653542105,2023-02-15,2024-01-13,5.2987598647125145,happy-hearts-challenge-2023,,,,,
https://www.client_domain.com/resources/articles/head-tilts/,www,resources,resources/articles,New Content,122,16707,13.04871740417952,2023-10-27,2024-01-13,0.7302328365355839,head-tilts,2023-10-27,Exercise Therapy & Movement,1758.0,16.0,6.0
https://www.client_domain.com/resources/articles/health-care-roi-strategies-from-benefits-leaders/,www,resources,resources/articles,Existing Content,8,505,46.610167346298894,2023-10-31,2024-01-13,1.5841584158415842,health-care-roi-strategies-from-benefits-leaders,,,,,
https://www.client_domain.com/resources/articles/health-coach-low-back-pain-knee-osteoarthritis/,www,resources,resources/articles,Existing Content,44,2107,37.89279222605512,2023-01-28,2024-01-13,2.08827717133365,health-coach-low-back-pain-knee-osteoarthritis,,,,,
https://www.client_domain.com/resources/articles/healthcare-equity/,www,resources,resources/articles,Existing Content,2658,129158,28.00604900046239,2023-01-15,2024-01-13,2.0579445330525403,healthcare-equity,,,,,
https://www.client_domain.com/resources/articles/healthy-bladder/,www,resources,resources/articles,New Content,0,62,43.5261083743842,2024-01-08,2024-01-13,0.0,healthy-bladder,2024-01-08,Women's Pelvic Health,3115.0,16.0,6.0
https://www.client_domain.com/resources/articles/heat-and-cold-therapy/,www,resources,resources/articles,Existing Content,46,6636,51.56881894953,2023-03-03,2024-01-13,0.6931886678722122,heat-and-cold-therapy,,,,,
https://www.client_domain.com/resources/articles/heel-pain/,www,resources,resources/articles,New Content,5153,402978,28.320242848494367,2023-02-15,2024-01-13,1.2787298562204388,heel-pain,2023-02-13,Foot & Ankle,2799.0,30.0,16.0
https://www.client_domain.com/resources/articles/help-finding-the-brand-term-app/,www,resources,resources/articles,Existing Content,337,13530,9.638284506069162,2023-03-04,2023-10-02,2.490761271249076,help-finding-the-brand-term-app,,,,,
https://www.client_domain.com/resources/articles/help-with-slow-or-blocked-app-download/,www,resources,resources/articles,Existing Content,76,6400,11.218038327302555,2023-03-05,2023-09-05,1.1875,help-with-slow-or-blocked-app-download,,,,,
https://www.client_domain.com/resources/articles/herniated-disc-exercises/,www,resources,resources/articles,New Content,229,31105,29.553989633187626,2023-09-06,2024-01-13,0.7362160424369072,herniated-disc-exercises,2023-09-05,Back,2566.0,24.0,10.0
https://www.client_domain.com/resources/articles/hf-sinclair-corporation-musculoskeletal-care-case-study/,www,resources,resources/articles,Existing Content,7,889,27.66752226676536,2023-02-03,2023-08-25,0.7874015748031495,hf-sinclair-corporation-musculoskeletal-care-case-study,,,,,
https://www.client_domain.com/resources/articles/hiking-knee-pain/,www,resources,resources/articles,New Content,148,7158,19.41454743498609,2023-10-07,2024-01-13,2.067616652696284,hiking-knee-pain,2023-10-06,Knee,2661.0,20.0,9.0
https://www.client_domain.com/resources/articles/hip-arthritis/,www,resources,resources/articles,New Content,76,30120,52.221079506625856,2023-05-17,2024-01-13,0.25232403718459495,hip-arthritis,2023-05-17,Hip,2813.0,28.0,17.0
https://www.client_domain.com/resources/articles/hip-brand-term/,www,resources,resources/articles,New Content,13,1168,18.76693117786805,2023-12-20,2024-01-13,1.1130136986301369,hip-brand-term,2023-12-19,Exercise Therapy & Movement,1740.0,16.0,6.0
https://www.client_domain.com/resources/articles/hip-flexor-pain/,www,resources,resources/articles,New Content,7930,516767,15.615859813040043,2023-03-29,2024-01-13,1.534540711771456,hip-flexor-pain,2023-02-28,Hip,2840.0,34.0,22.0
https://www.client_domain.com/resources/articles/hip-flexor-stretch/,www,resources,resources/articles,Existing Content,275,44182,25.327527193019424,2023-04-22,2024-01-13,0.6224254221176044,hip-flexor-stretch,,,,,
https://www.client_domain.com/resources/articles/hip-impingement-exercises/,www,resources,resources/articles,New Content,1851,52486,13.434280128898944,2023-08-01,2024-01-13,3.526654726974812,hip-impingement-exercises,2023-07-31,Hip,2185.0,16.0,5.0
https://www.client_domain.com/resources/articles/hip-labral-tear/,www,resources,resources/articles,New Content,263,24986,36.414131202719446,2023-09-06,2024-01-13,1.0525894500920516,hip-labral-tear,2023-09-05,Hip,2617.0,15.0,6.0
https://www.client_domain.com/resources/articles/hip-mobility-exercises/,www,resources,resources/articles,New Content,242,13241,21.166875291448868,2023-10-17,2024-01-13,1.8276565214107694,hip-mobility-exercises,2023-10-16,Hip,2656.0,28.0,16.0
https://www.client_domain.com/resources/articles/hip-pain-after-running/,www,resources,resources/articles,New Content,2378,218082,16.627691136718738,2023-02-04,2024-01-13,1.0904155317724527,hip-pain-after-running,2023-02-02,Hip,3349.0,23.0,19.0
https://www.client_domain.com/resources/articles/hip-pain-at-night/,www,resources,resources/articles,Existing Content,1316,228200,24.916219914128966,2023-01-15,2024-01-13,0.5766871165644172,hip-pain-at-night,,,,,
https://www.client_domain.com/resources/articles/hip-pain-when-sitting/,www,resources,resources/articles,New Content,4730,353857,8.922393740569998,2023-05-13,2024-01-13,1.3366981577303827,hip-pain-when-sitting,2023-05-12,Hip,2811.0,25.0,15.0
https://www.client_domain.com/resources/articles/hip-pain/,www,resources,resources/articles,Existing Content,188,12432,40.651374493330394,2023-02-08,2024-01-13,1.5122265122265122,hip-pain,,,,,
https://www.client_domain.com/resources/articles/hip-tendinitis-exercises/,www,resources,resources/articles,New Content,2634,48555,17.336541323346047,2023-06-15,2024-01-13,5.424776027185666,hip-tendinitis-exercises,2023-06-14,Hip,2055.0,27.0,13.0
https://www.client_domain.com/resources/articles/hips-pain-when-walking/,www,resources,resources/articles,New Content,5400,375361,11.362639134285555,2023-05-19,2024-01-13,1.4386150932036093,hips-pain-when-walking,2023-05-18,Hip,2792.0,28.0,16.0
https://www.client_domain.com/resources/articles/hollow-body-hold/,www,resources,resources/articles,New Content,40,2555,24.06646555075301,2023-12-14,2024-01-13,1.5655577299412915,hollow-body-hold,2023-12-13,Exercise Therapy & Movement,1872.0,19.0,7.0
https://www.client_domain.com/resources/articles/how-autozone-hyper-personalized-employee-healthcare-and-msk-benefits/,www,resources,resources/articles,Existing Content,36,6050,31.28381731750191,2023-01-15,2024-01-13,0.5950413223140496,how-autozone-hyper-personalized-employee-healthcare-and-msk-benefits,,,,,
https://www.client_domain.com/resources/articles/how-chicos-condition-management-approach-upstream-avoided-costs-downstream/,www,resources,resources/articles,Existing Content,24,2053,40.03421211849267,2023-01-14,2024-01-13,1.169020944958597,how-chicos-condition-management-approach-upstream-avoided-costs-downstream,,,,,
https://www.client_domain.com/resources/articles/how-digital-msk-solutions-can-help-american-warehouse-workers-address-back/,www,resources,resources/articles,Existing Content,11,579,39.35469015404439,2023-01-13,2024-01-12,1.8998272884283247,how-digital-msk-solutions-can-help-american-warehouse-workers-address-back,,,,,
https://www.client_domain.com/resources/articles/how-exercise-can-improve-mental-health-and-chronic-pain/,www,resources,resources/articles,Existing Content,38,1760,44.21743792796118,2023-01-15,2024-01-13,2.159090909090909,how-exercise-can-improve-mental-health-and-chronic-pain,,,,,
https://www.client_domain.com/resources/articles/how-exercise-improves-mood/,www,resources,resources/articles,Existing Content,2,480,25.10221660376498,2023-04-15,2024-01-13,0.4166666666666667,how-exercise-improves-mood,,,,,
https://www.client_domain.com/resources/articles/how-hf-sinclair-corporation-is-managing-musculoskeletal-care-costs/,www,resources,resources/articles,Existing Content,6,248,25.473040878771386,2023-09-15,2023-10-23,2.4193548387096775,how-hf-sinclair-corporation-is-managing-musculoskeletal-care-costs,,,,,
https://www.client_domain.com/resources/articles/how-idexx-tackled-musculoskeletal-and-mental-health/,www,resources,resources/articles,Existing Content,18,935,35.66909355372739,2023-01-12,2024-01-13,1.9251336898395723,how-idexx-tackled-musculoskeletal-and-mental-health,,,,,
https://www.client_domain.com/resources/articles/how-much-exercise-is-too-much/,www,resources,resources/articles,New Content,54,5624,35.135175569379946,2023-05-19,2024-01-13,0.9601706970128023,how-much-exercise-is-too-much,2023-05-19,Exercise Therapy & Movement,2686.0,14.0,6.0
https://www.client_domain.com/resources/articles/how-paylocity-co-created-a-virtual-msk-benefits-strategy-with-employees/,www,resources,resources/articles,Existing Content,9,1231,53.325459363735426,2023-01-12,2024-01-13,0.7311129163281885,how-paylocity-co-created-a-virtual-msk-benefits-strategy-with-employees,,,,,
